timestamp,user_id,text,location_approx,sentiment,issue_category,likes,shares,comments,engagement_score
2025-05-23 02:57:58.498141,user_38356,Grateful for the street lighting improvements in Nashik. Feels good!,Nashik,positive,street lighting,427,68,7,584
2025-05-27 16:21:29.234042,user_75329,The public transport situation in Bhopal is frustrated. #civic #india,Bhopal,negative,public transport,440,60,6,578
2025-05-16 10:14:00.210734,user_31169,Why is public transport always wonderful in Surat? Need better governance.,Surat,positive,public transport,310,19,20,408
2025-05-14 23:45:35.622210,user_75715,The public transport situation in Pimpri-Chinchwad is awful. #civic #india,Pimpri-Chinchwad,negative,public transport,133,44,25,296
2025-05-20 09:59:14.422323,user_37695,Update on pollution in Visakhapatnam - things are looking bad now!,Visakhapatnam,negative,pollution,129,85,11,332
2025-05-07 11:53:39.424748,user_4479,Can someone help with housing problem in Kolkata? It's really regular.,Kolkata,neutral,housing,324,97,41,641
2025-05-26 03:47:04.084005,user_16084,Can someone help with water shortage problem in Pune? It's really good.,Pune,positive,water shortage,420,29,33,577
2025-05-06 14:59:51.752161,user_12437,The monsoon flooding situation in Ahmedabad is standard. #civic #india,Ahmedabad,neutral,monsoon flooding,241,13,0,267
2025-05-11 15:13:46.686264,user_17396,Update on street lighting in Nashik - things are looking awful now!,Nashik,negative,street lighting,343,29,18,455
2025-05-28 02:04:21.956360,user_48814,Update on corruption in Bhopal - things are looking awful now!,Bhopal,negative,corruption,377,78,37,644
2025-05-25 04:19:49.170766,user_75620,Can someone help with road repair problem in Vadodara? It's really amazing.,Vadodara,positive,road repair,51,66,1,186
2025-05-14 22:03:25.886745,user_79166,Why is power outage always happy in Ahmedabad? Need better governance.,Ahmedabad,positive,power outage,345,96,40,657
2025-05-01 15:50:21.280741,user_31764,Grateful for the corruption improvements in Bangalore. Feels fantastic!,Bangalore,positive,corruption,319,70,32,555
2025-05-15 13:57:47.986390,user_43714,The water shortage situation in Agra is normal. #civic #india,Agra,neutral,water shortage,193,96,19,442
2025-05-06 09:36:21.260400,user_91382,Update on power outage in Delhi - things are looking normal now!,Delhi,neutral,power outage,433,72,31,670
2025-05-22 14:40:32.906770,user_31542,Grateful for the street lighting improvements in Surat. Feels normal!,Surat,neutral,street lighting,156,65,35,391
2025-05-13 21:14:35.335938,user_85100,Can someone help with garbage collection problem in Ahmedabad? It's really regular.,Ahmedabad,neutral,garbage collection,111,59,16,277
2025-05-23 16:44:54.135493,user_75098,The pollution situation in Bangalore is good. #civic #india,Bangalore,positive,pollution,476,19,22,580
2025-05-25 22:31:06.946410,user_23438,Update on traffic congestion in Indore - things are looking standard now!,Indore,neutral,traffic congestion,298,55,47,549
2025-05-03 04:35:01.289302,user_32754,Update on housing in Vadodara - things are looking terrible now!,Vadodara,negative,housing,343,76,50,645
2025-05-15 05:53:19.345373,user_43896,The road repair situation in Delhi is amazing. #civic #india,Delhi,positive,road repair,116,76,6,286
2025-05-15 22:58:59.915138,user_28899,Grateful for the road repair improvements in Surat. Feels angry!,Surat,negative,road repair,407,54,0,515
2025-05-08 19:16:29.112219,user_89306,Why is power outage always terrible in Ghaziabad? Need better governance.,Ghaziabad,negative,power outage,264,38,50,490
2025-05-17 02:58:11.959175,user_83416,Update on healthcare in Kanpur - things are looking horrible now!,Kanpur,negative,healthcare,408,70,38,662
2025-05-23 22:03:46.127277,user_29029,Grateful for the healthcare improvements in Bhopal. Feels amazing!,Bhopal,positive,healthcare,313,99,44,643
2025-05-16 10:52:45.244742,user_76561,Can someone help with road repair problem in Surat? It's really angry.,Surat,negative,road repair,286,39,40,484
2025-05-09 08:41:47.942069,user_20990,Grateful for the pollution improvements in Hyderabad. Feels happy!,Hyderabad,positive,pollution,344,65,46,612
2025-05-08 05:58:04.959754,user_1615,Why is public transport always great in Pune? Need better governance.,Pune,positive,public transport,45,91,28,311
2025-05-14 02:44:32.069919,user_77348,Update on public transport in Nagpur - things are looking okay now!,Nagpur,neutral,public transport,281,27,36,443
2025-05-22 19:12:48.955239,user_89020,Why is garbage collection always bad in Patna? Need better governance.,Patna,negative,garbage collection,27,46,33,218
2025-05-19 06:31:34.471237,user_50363,Grateful for the road repair improvements in Nashik. Feels good!,Nashik,positive,road repair,472,21,5,529
2025-05-11 00:10:21.074330,user_75988,Update on power outage in Visakhapatnam - things are looking fine now!,Visakhapatnam,neutral,power outage,115,43,44,333
2025-05-22 21:37:36.357040,user_83831,Why is corruption always great in Ghaziabad? Need better governance.,Ghaziabad,positive,corruption,466,75,40,736
2025-05-15 09:20:02.816912,user_41060,Update on pollution in Mumbai - things are looking fine now!,Mumbai,neutral,pollution,487,15,19,574
2025-05-09 15:24:04.531962,user_47405,The housing situation in Ahmedabad is fine. #civic #india,Ahmedabad,neutral,housing,63,100,9,290
2025-05-20 05:45:27.739469,user_21086,Grateful for the street lighting improvements in Jaipur. Feels average!,Jaipur,neutral,street lighting,40,17,21,137
2025-05-27 09:07:59.819919,user_92472,The road repair situation in Nashik is regular. #civic #india,Nashik,neutral,road repair,406,63,23,601
2025-05-04 03:01:23.640527,user_82995,Why is garbage collection always good in Indore? Need better governance.,Indore,positive,garbage collection,432,82,11,629
2025-04-30 16:19:31.328336,user_80076,Update on street lighting in Pune - things are looking good now!,Pune,positive,street lighting,146,100,36,454
2025-04-30 16:15:03.677446,user_31588,Can someone help with pollution problem in Vadodara? It's really normal.,Vadodara,neutral,pollution,474,50,2,580
2025-05-04 21:36:38.630522,user_64896,Update on monsoon flooding in Kanpur - things are looking bad now!,Kanpur,negative,monsoon flooding,287,8,4,315
2025-05-05 21:28:15.839069,user_43327,Grateful for the traffic congestion improvements in Bangalore. Feels amazing!,Bangalore,positive,traffic congestion,469,41,23,620
2025-05-16 18:26:48.079779,user_99632,Why is monsoon flooding always amazing in Delhi? Need better governance.,Delhi,positive,monsoon flooding,232,3,17,289
2025-05-27 07:57:02.562143,user_8400,Update on education in Pimpri-Chinchwad - things are looking bad now!,Pimpri-Chinchwad,negative,education,80,64,32,304
2025-05-05 07:56:07.284316,user_52333,Update on road repair in Pune - things are looking awful now!,Pune,negative,road repair,477,84,8,669
2025-05-26 09:20:03.312810,user_33080,The water shortage situation in Lucknow is terrible. #civic #india,Lucknow,negative,water shortage,234,11,16,304
2025-05-17 19:26:46.970455,user_60825,Update on water shortage in Lucknow - things are looking great now!,Lucknow,positive,water shortage,195,42,4,291
2025-05-25 12:37:54.969074,user_48023,The street lighting situation in Ahmedabad is standard. #civic #india,Ahmedabad,neutral,street lighting,498,55,21,671
2025-05-24 01:22:54.510616,user_32956,Why is education always horrible in Nagpur? Need better governance.,Nagpur,negative,education,146,55,6,274
2025-05-12 10:58:43.097522,user_81440,Grateful for the traffic congestion improvements in Pimpri-Chinchwad. Feels great!,Pimpri-Chinchwad,positive,traffic congestion,161,34,1,232
2025-05-14 04:29:02.283358,user_20602,The water shortage situation in Pune is excellent. #civic #india,Pune,positive,water shortage,477,62,32,697
2025-05-11 21:18:41.261682,user_24958,The street lighting situation in Nagpur is great. #civic #india,Nagpur,positive,street lighting,453,76,5,620
2025-04-30 11:49:07.398216,user_92118,Update on street lighting in Jaipur - things are looking normal now!,Jaipur,neutral,street lighting,22,26,22,140
2025-04-30 21:31:05.276414,user_36565,Update on housing in Pimpri-Chinchwad - things are looking terrible now!,Pimpri-Chinchwad,negative,housing,209,1,17,262
2025-05-20 09:06:12.093593,user_30772,Grateful for the garbage collection improvements in Mumbai. Feels disappointed!,Mumbai,negative,garbage collection,285,47,21,442
2025-05-11 11:36:43.740513,user_84834,Update on education in Patna - things are looking okay now!,Patna,neutral,education,470,50,47,711
2025-05-08 02:34:29.174739,user_2296,Can someone help with corruption problem in Surat? It's really disappointed.,Surat,negative,corruption,240,82,23,473
2025-05-04 20:15:00.658034,user_63792,Grateful for the corruption improvements in Kanpur. Feels average!,Kanpur,neutral,corruption,455,35,29,612
2025-05-29 22:19:14.192086,user_55611,Why is public transport always awful in Nashik? Need better governance.,Nashik,negative,public transport,193,23,31,332
2025-05-09 07:51:04.245386,user_22027,Grateful for the traffic congestion improvements in Chennai. Feels normal!,Chennai,neutral,traffic congestion,417,92,26,679
2025-05-18 00:31:08.005567,user_49927,Why is public transport always excellent in Surat? Need better governance.,Surat,positive,public transport,328,70,32,564
2025-05-26 18:11:12.763973,user_40589,Why is education always bad in Hyderabad? Need better governance.,Hyderabad,negative,education,265,52,43,498
2025-05-08 21:49:42.572751,user_31166,Can someone help with power outage problem in Kolkata? It's really fine.,Kolkata,neutral,power outage,441,59,39,676
2025-04-30 12:14:05.651129,user_31928,The corruption situation in Indore is normal. #civic #india,Indore,neutral,corruption,81,89,30,349
2025-05-02 04:57:21.855786,user_7334,Why is street lighting always great in Nagpur? Need better governance.,Nagpur,positive,street lighting,482,38,45,693
2025-05-19 07:48:56.842043,user_36264,Why is power outage always bad in Mumbai? Need better governance.,Mumbai,negative,power outage,383,87,31,650
2025-05-16 02:18:55.395821,user_11485,Why is housing always disappointed in Pune? Need better governance.,Pune,negative,housing,56,15,13,125
2025-05-04 05:19:24.410635,user_94445,Why is education always terrible in Nagpur? Need better governance.,Nagpur,negative,education,370,87,49,691
2025-05-10 14:32:13.237673,user_5662,Update on traffic congestion in Ghaziabad - things are looking horrible now!,Ghaziabad,negative,traffic congestion,304,31,9,393
2025-05-22 10:14:33.367096,user_22109,Grateful for the housing improvements in Bangalore. Feels wonderful!,Bangalore,positive,housing,66,73,39,329
2025-05-30 00:41:29.958047,user_23295,The pollution situation in Vadodara is awful. #civic #india,Vadodara,negative,pollution,60,71,34,304
2025-05-24 07:41:47.925762,user_45192,Why is housing always amazing in Indore? Need better governance.,Indore,positive,housing,416,66,2,554
2025-05-09 16:17:47.993374,user_99117,Why is monsoon flooding always amazing in Chennai? Need better governance.,Chennai,positive,monsoon flooding,458,81,0,620
2025-05-03 20:18:07.309066,user_98166,Why is traffic congestion always good in Pune? Need better governance.,Pune,positive,traffic congestion,418,58,19,591
2025-05-28 07:25:07.136465,user_21084,Can someone help with healthcare problem in Hyderabad? It's really standard.,Hyderabad,neutral,healthcare,235,47,17,380
2025-05-14 20:29:20.295161,user_33021,Why is road repair always frustrated in Bangalore? Need better governance.,Bangalore,negative,road repair,1,55,49,258
2025-05-25 10:51:51.626214,user_86084,Update on healthcare in Jaipur - things are looking good now!,Jaipur,positive,healthcare,38,11,25,135
2025-05-24 07:02:57.784808,user_86743,Why is housing always average in Chennai? Need better governance.,Chennai,neutral,housing,58,67,33,291
2025-05-06 00:08:42.725160,user_94291,Can someone help with garbage collection problem in Visakhapatnam? It's really great.,Visakhapatnam,positive,garbage collection,148,0,44,280
2025-05-06 14:35:16.324636,user_46836,Grateful for the water shortage improvements in Kanpur. Feels angry!,Kanpur,negative,water shortage,152,89,19,387
2025-05-09 13:51:11.072868,user_17889,Grateful for the traffic congestion improvements in Pimpri-Chinchwad. Feels good!,Pimpri-Chinchwad,positive,traffic congestion,269,64,26,475
2025-05-03 12:34:58.795653,user_89524,The traffic congestion situation in Lucknow is okay. #civic #india,Lucknow,neutral,traffic congestion,221,38,42,423
2025-05-17 07:01:29.557780,user_81016,Why is power outage always happy in Hyderabad? Need better governance.,Hyderabad,positive,power outage,400,98,39,713
2025-05-17 00:35:10.066026,user_12144,Can someone help with healthcare problem in Indore? It's really fantastic.,Indore,positive,healthcare,56,71,6,216
2025-05-01 20:18:31.364724,user_78847,Can someone help with water shortage problem in Vadodara? It's really average.,Vadodara,neutral,water shortage,385,41,41,590
2025-05-13 23:42:03.291713,user_80553,Update on water shortage in Delhi - things are looking angry now!,Delhi,negative,water shortage,182,44,22,336
2025-05-08 16:30:31.619774,user_70773,The garbage collection situation in Ghaziabad is fine. #civic #india,Ghaziabad,neutral,garbage collection,190,38,33,365
2025-05-07 09:58:04.471029,user_15574,Grateful for the water shortage improvements in Nashik. Feels awful!,Nashik,negative,water shortage,402,25,23,521
2025-05-14 17:52:00.003342,user_38153,Grateful for the garbage collection improvements in Kolkata. Feels regular!,Kolkata,neutral,garbage collection,98,18,14,176
2025-05-05 12:37:28.055433,user_35572,Update on healthcare in Thane - things are looking horrible now!,Thane,negative,healthcare,226,38,29,389
